race,wealth,weight
White,11145300,12.239872281
White,11144100,479.67554016
White,11144100,470.02294182
White,11144100,448.02096255
White,11143200,462.502224
White,11143100,471.21918069
White,11121000,4736.540992
White,11037000,485.51393671
White,11006300,11.734367737
White,10994000,300.18553873
White,10994000,299.92505916
White,10994000,285.15107554
White,10994000,297.62768625
White,10993000,298.48315844
White,10990900,467.61452567
White,10987800,1332.6364368
White,10970700,1355.6574749
White,10968500,11.334001181
White,10942700,1268.7510981
White,10942000,427.01142463
White,10935500,1702.5420098
White,10915000,1202.1447482
White,10915000,1333.1052143
White,10915000,1270.0451037
White,10915000,1298.045951
White,10915000,1293.0538384
White,10913300,10.869240636
White,10884000,4569.007985
White,10879000,444.59376544
White,10877800,1315.931025
White,10867700,1321.2344465
White,10856000,1335.1251185
White,10846500,278.2164709
White,10828000,301.39577081
White,10827000,466.42743758
White,10793100,476.00619706
White,10782000,467.61452567
White,10743000,458.96425052
White,10740780,136.38850037
White,10718100,466.42743758
White,10717000,829.26726527
White,10712000,1962.4674791
White,10712000,2027.001942
White,10711200,1404.5429024
White,10710000,1396.1496852
White,10708000,476.00619706
White,10669200,32.038601997
White,10666000,349.10913901
White,10654500,121.59793721
White,10653500,111.40868201
White,10652500,1690.3100388
White,10651500,115.94435506
White,10651500,119.84018675
White,10650500,119.97487472
White,10649000,153.23637184
White,10649000,152.01007039
White,10648000,155.27078126
White,10648000,146.97302585
White,10648000,152.25034861
White,10627500,26.327647305
White,10627000,289.11313991
White,10611000,320.32068723
White,10593100,2092.4153486
White,10592000,2077.130203
White,10592000,2077.1062497
White,10580000,273.46800224
White,10579000,265.26175445
White,10579000,268.5414544
White,10578000,256.35272142
White,10578000,267.69720185
White,10546390,305.1145593
White,10501000,451.80566529
White,10494000,437.87826914
White,10494000,1419.0927541
White,10493000,434.34162853
White,10488000,440.283394
White,10480000,421.87653181
White,10478500,134.35445894
White,10478500,136.38850037
White,10477500,126.27953661
White,10477500,131.3330596
White,10477500,136.64219085
White,10463000,2239.2411738
White,10462300,1892.8395899
White,10460000,349.15617406
White,10452100,2265.7936927
White,10424900,5853.919823
White,10422500,297.64905391
White,10420700,297.90755681
White,10417850,282.98718384
White,10417400,296.21809516
White,10417350,295.36911479
White,10405000,550.32856212
White,10405000,525.66065274
White,10405000,542.2142734
White,10405000,533.77312282
White,10388000,475.74385125
White,10367000,286.45925316
White,10322000,501.07041167
White,10320800,5507.4505434
White,10318000,313.57928155
White,10318000,528.91560405
White,10316200,31.989359268
White,10308000,512.76798733
White,10305000,513.66896174
White,10301310,133.65490279
White,10299500,286.71920763
White,10294400,1684.6081578
White,10293900,28.405713726
White,10291310,130.64923525
White,10290310,125.62202493
White,10281310,135.67835338
White,10281310,135.93072295
White,10256000,299.85249919
White,10245000,536.83087692
White,10242200,30.529862388
White,10228000,965.70115927
White,10227000,520.68148616
White,10221800,5654.464509
White,10215300,2399.6041174
White,10201600,5507.4505434
White,10191500,129.0988212
White,10191500,134.3176335
White,10191400,124.13126876
White,10191400,132.06882049
White,10191400,134.0682588
White,10186000,453.47407371
White,10163600,26.697577993
White,10162600,27.108707245
White,10161600,28.309679107
White,10161600,25.908009805
White,10161600,27.212602901
White,10134400,486.36611724
White,10098800,5853.919823
White,10079600,5507.4505434
White,10077000,430.25902205
White,10076800,5831.754306
White,10075000,1266.1967507
White,10072350,28.958730183
White,10068800,5853.919823
White,10067700,5890.8455078
White,10039500,10.207540761
White,10038510,27.804695781
White,10037000,283.69975453
White,10018000,468.13159461
White,9959000,122.53228916
White,9959000,120.89675514
White,9958000,112.26474027
White,9958000,116.8352652
White,9958000,120.76103224
White,9952800,5831.754306
White,9914500,2160.7035854
White,9906400,265.68321949
White,9905600,2380.2081189
White,9905600,2265.1097765
White,9905600,2388.7776527
White,9904600,2430.8518013
White,9904600,2331.8590858
White,9899000,262.1491006
White,9899000,274.61343244
White,9897000,271.25957536
White,9891300,273.75009053
White,9888700,279.65137422
White,9869690,120.96208564
White,9848100,553.63930469
White,9816400,277.44060621
White,9793000,445.64232693
White,9788000,1454.744655
White,9787000,476.95465021
White,9763000,1181.4555917
White,9763000,1143.9047731
White,9763000,1114.1437481
White,9761000,1182.0445367
White,9761000,1183.0205348
White,9724000,1200.5372824
White,9720200,323.25429666
White,9701000,1809.7759895
White,9695000,1764.0729149
White,9691200,2690.9105739
White,9684000,1201.5285497
White,9676000,283.32531926
White,9668000,2966.9247632
White,9651200,1317.4109403
White,9648500,278.64218492
White,9636200,1342.6134821
White,9632000,1199.9391235
White,9630000,341.77858466
White,9609000,1883.3828791
White,9609000,1883.4860882
White,9609000,1739.1195418
White,9609000,1921.3119823
White,9609000,1886.0421538
White,9608990,115.28790936
White,9602300,2457.4933809
White,9589000,5171.4410972
White,9587390,119.49994204
White,9583000,457.30484216
White,9580400,307.75581104
White,9577100,1025.4129468
White,9576100,1032.3654743
White,9574000,1384.3125686
White,9567100,2348.6500044
White,9566400,111.15353066
White,9558900,505.75534334
White,9546200,1035.4268604
White,9540500,1558.7265666
White,9538200,973.78408354
White,9536000,1030.1178281
White,9533500,1559.2332309
White,9530500,1485.9076835
White,9523890,119.63703567
White,9518500,10.807750656
White,9493500,1556.5421787
White,9489500,1548.6853719
White,9460100,507.71193925
White,9454000,5853.919823
White,9454000,5831.754306
White,9441200,2596.6384374
White,9426400,1461.8509434
White,9426300,1348.3490335
White,9426300,1459.7200625
White,9425400,1428.38503
White,9424300,1460.958988
White,9377500,25.698212225
White,9346600,323.97296297
White,9342400,2351.7917732
White,9310000,4648.2511811
White,9306500,27.535438995
White,9298500,10.245591168
White,9296780,134.35445894
White,9295000,666.80049159
White,9295000,615.48635339
White,9295000,667.64086515
White,9294000,666.93472865
White,9294000,680.07175549
White,9238780,131.3330596
White,9229000,121.19553565
White,9229000,121.05947732
White,9228000,112.54218788
White,9228000,122.83511168
White,9228000,117.12400826
White,9207000,5853.919823
White,9207000,5507.4505434
White,9206000,5654.464509
White,9206000,5890.8455078
White,9206000,5831.754306
White,9187000,1131.5742055
White,9163240,274.30525761
White,9153800,536.70991371
White,9145000,1829.3891178
White,9142800,528.35445459
White,9134230,580.94264646
White,9134060,562.02
White,9126500,26.95247163
White,9112200,1337.4811378
White,9100700,282.63649405
White,9095000,1161.8008332
White,9069600,2611.1564189
White,9068600,2705.9556374
White,9068600,2519.776109
White,9068500,2666.9288119
White,9067600,2582.7897582
White,9061200,513.34562679
White,9055711,5853.919823
White,9008300,1366.1940516
White,8976000,1493.2870465
White,8976000,1490.9093938
White,8976000,1415.1698122
White,8976000,1485.3035578
White,8976000,1473.0056994
White,8946900,5858.751346
White,8945500,435.45172208
White,8943860,452.96039355
White,8943420,441.40867356
White,8943380,422.95476697
White,8943380,438.99740166
White,8938000,26.225134124
White,8923800,520.32433932
White,8908000,5507.4505434
White,8907000,5853.919823
White,8907000,5890.8455078
White,8907000,5831.754306
White,8905000,5654.464509
White,8889500,2153.5228615
White,8865900,1480.9095987
White,8852000,1385.7795997
White,8828500,9.3288886119
White,8818000,1782.3608474
White,8818000,1932.6778079
White,8817000,1929.9798582
White,8817000,1968.6896261
White,8816000,1929.7220713
White,8814900,308.41779835
White,8812900,544.74182917
White,8803000,850.78439117999994
White,8803000,805.61584986
White,8802000,820.29431779
White,8802000,835.3587834
White,8797000,3049.3814774
White,8778000,2766.2389707
White,8777300,323.59133058
White,8771200,681.25512757
White,8770400,302.12625615
White,8758200,654.25077211
White,8755800,2223.1025298
White,8748000,26.512945363
White,8745200,670.38952913
White,8743711,5507.4505434
White,8738000,2997.7238298
White,8735800,508.45438355
White,8731200,678.81675894
White,8717400,274.91651558
White,8716850,630.55525732
White,8711300,503.14445348
White,8708671,5890.8455078
White,8702000,2301.9950793
White,8702000,2146.0168597
White,8702000,2221.2565041
White,8701000,2214.6199476
White,8701000,2245.6492071
White,8699400,2389.3978299
White,8694700,5654.464509
White,8686000,26.533996643
White,8686000,2991.8091196
White,8678700,106.9829028
White,8665000,836.07721286
White,8661500,26.774873117
White,8661000,484.3707671
White,8661000,473.2256111
White,8661000,475.58092149
White,8660800,26.13474587
White,8660000,450.87755353
White,8660000,466.77240007
White,8657600,121.89428863
White,8652500,116.2269279
White,8648400,107.13548209
White,8645000,111.68020076
White,8642560,2639.1750636
White,8642200,120.2672705
White,8641000,3000.8047021
White,8640000,959.34577748
White,8634390,584.78402278
White,8629500,9.8632929713
White,8608700,554.85539665
White,8597000,111.97062104
White,8590000,1693.148028
White,8590000,1652.7074429
White,8590000,1689.9320623
White,8589000,1608.9434046
White,8589000,1680.9835483
White,8583700,120.13225428
White,8569690,103.16273831
White,8567000,1371.0052091
White,8547000,109.11871776
White,8544500,97.765204435
White,8544200,109.77898489
White,8541100,1465.2206227
White,8533900,2415.8939381
White,8519000,23.937945887
White,8499400,1712.3667197
White,8479000,99.716996547
White,8471000,105.22228721
White,8467400,884.9392291
White,8467400,853.22512818
White,8467400,837.95739146
White,8466400,869.6416294
White,8466400,868.89435851
White,8459000,1830.8197494
White,8413000,1339.007119
White,8408200,31.86986321
White,8375400,283.42144706
White,8351000,109.27434315000001
White,8349000,1160.2125871
White,8335900,1483.060768
White,8335000,2282.6559923
White,8334000,2196.0149
White,8334000,2226.7834824
White,8334000,2202.5957028
White,8333000,2127.9881475
White,8325702,5831.754306
White,8324600,2590.4547349
White,8306400,34.054678283
White,8300000,422.02955122
White,8282000,2310.4557987
White,8277000,1772.8495366
White,8234600,662.40193387
White,8233000,305.96186189
White,8230400,1664.4853483
White,8229500,34.438475767
White,8221800,5654.464509
White,8164200,1457.0921027
White,8141400,1692.7476548
White,8126000,301.66420002
White,8090500,34.2511786
White,8085500,32.398581704
White,8078000,875.76187277
White,8073500,1486.8049505
White,8072600,5180.260275
White,8072200,5233.6724233
White,8072200,5179.297679
White,8072000,4910.5460919
White,8071900,5219.9030862
White,8066000,547.378366
White,8017500,1055.9496001
White,8017500,1045.7372051
White,8016500,993.08502888
White,8016500,1052.8275356
White,8016500,1050.5353397
White,8004700,283.01001898
White,7995500,665.15207208
White,7987300,171.41959991
White,7986300,174.53409126
White,7986200,177.66228935
White,7986200,175.33604907
White,7986100,168.62568702
White,7983000,1372.865668
White,7969900,407.46351106
White,7968731,5654.464509
White,7958400,1609.8081872
White,7953000,5507.4505434
White,7946200,1472.635746
White,7944500,2586.9378981
White,7942070,135.8302477
White,7942060,140.59173945
White,7941070,140.7747414
White,7941060,141.0491744
White,7940070,143.63211797
White,7931400,33.921154202
White,7912390,119.23251184
White,7910600,5473.0580477
White,7910600,5426.512145
White,7910500,5639.0273897
White,7910500,5340.4502003
White,7910500,5469.4553285
White,7907030,1346.0490617
White,7904600,270.98512542
White,7902100,530.54763974
White,7883700,269.53537901
White,7856700,1456.7373844
White,7843900,1482.9930783
White,7840300,288.66039051
White,7840300,302.15654951
White,7840300,301.29054915
White,7839300,303.61619551
White,7839120,558.57668601
White,7817000,1789.6096119
White,7817000,1824.9027578
White,7817000,1791.7342501
White,7816000,1789.3851275
White,7816000,1651.2570904
White,7801800,1699.0606047
White,7801700,1840.1805745
White,7797700,1840.2868845
White,7797500,1842.4431323
White,7795600,1876.8686184
White,7793460,1670.1606292
White,7790000,2482.9605171
White,7789770,1658.1613034
White,7789400,1630.2690947
White,7782500,1587.0992285
White,7780520,1666.9883258
White,7778000,1458.8674661
White,7767000,298.99310238
White,7737000,1604.1066437
White,7728800,678.82185602
White,7728000,110.83393652
White,7713010,2392.6901683
White,7713010,2335.940346
White,7713010,2222.0159185
White,7713010,2350.0376649
White,7713010,2293.9887134
White,7698410,542.54382716
White,7689800,2845.5864555
White,7670000,3080.284903
White,7660900,28.003181476
White,7644200,2171.5201994
White,7642400,3142.6903099
White,7639200,2279.0092993
White,7635200,667.09830035
White,7611000,3084.667938
White,7605100,253.335599
White,7576000,3080.8210328
White,7574000,1832.546713
White,7567500,5853.919823
White,7566200,2346.1682062
